seq_num,tm
17177,1681190594.9598424
17313,1681190594.9622574
17609,1681190594.9642096
17957,1681190594.9661875
18001,1681190594.9682357
18065,1681190594.969557
18549,1681190594.974301
19033,1681190594.9792979
19181,1681190594.9813552
19821,1681190594.983733
20933,1681190594.987697
21201,1681190594.9917908
21741,1681190594.9939044
21789,1681190594.9961572
22229,1681190594.9980416
22989,1681190595.0008888
23061,1681190595.0051289
23489,1681190595.0071733
23741,1681190595.0091724
24649,1681190595.0363631
24905,1681190595.03892
25049,1681190595.0535595
25913,1681190595.0561106
25977,1681190595.059134
26229,1681190595.0625184
26573,1681190595.0665255
27545,1681190595.084975
27841,1681190595.0889652
27941,1681190595.0929546
28041,1681190595.0959454
29537,1681190595.1048403
30449,1681190595.1078215
30505,1681190595.1108167
30933,1681190595.1137667
31433,1681190595.1178384
31509,1681190595.119686
31537,1681190595.122676
31761,1681190595.124672
31897,1681190595.1266668
32313,1681190595.1448328
32469,1681190595.1478302
32649,1681190595.1508212
34005,1681190595.164461
34285,1681190595.1674569
34941,1681190595.1704814
35029,1681190595.1734407
35529,1681190595.17743
35557,1681190595.180424
35573,1681190595.1824183
35797,1681190595.1844125
35913,1681190595.1874049
36313,1681190595.19339
37213,1681190595.1989605
37777,1681190595.2014134
38489,1681190595.204436
38777,1681190595.2064035
39201,1681190595.249707
39729,1681190595.252701
40117,1681190595.2548642
40597,1681190595.2573998
40625,1681190595.2595932
41429,1681190595.2727234
41469,1681190595.275432
42177,1681190595.2797391
42217,1681190595.282575
42417,1681190595.284978
43545,1681190595.3021817
43833,1681190595.3051407
44169,1681190595.3108077
44333,1681190595.31317
44581,1681190595.315395
45289,1681190595.3456306
46001,1681190595.3479946
46261,1681190595.3629766
46929,1681190595.3666532
48233,1681190595.3924806
48785,1681190595.411815
49109,1681190595.417401
49173,1681190595.4203975
49197,1681190595.4223928
49241,1681190595.4243865
49473,1681190595.426479
49721,1681190595.429483
50225,1681190595.4316437
50309,1681190595.4336839
50873,1681190595.4516094
50941,1681190595.454016
51453,1681190595.458225
51505,1681190595.460792
52073,1681190595.4892318
52253,1681190595.492034
52297,1681190595.4940648
52525,1681190595.496594
52705,1681190595.4990108
53005,1681190595.5010037
53265,1681190595.5165114
53957,1681190595.5191886
53973,1681190595.5222228
54945,1681190595.526838
55701,1681190595.531647
56729,1681190595.5611277
56789,1681190595.563683
57509,1681190595.5672328
57685,1681190595.569786
58029,1681190595.572027
58441,1681190595.5948682
59237,1681190595.611746
59613,1681190595.614741
59733,1681190595.618728
59829,1681190595.622718
60093,1681190595.6257117
60473,1681190595.629699
60781,1681190595.63369
60957,1681190595.6356823
60981,1681190595.6376786
61029,1681190595.6556318
61033,1681190595.6586232
62549,1681190595.7025082
62797,1681190595.7055
62893,1681190595.7084923
63149,1681190595.7114842
63545,1681190595.7194648
63585,1681190595.722456
63929,1681190595.724486
64397,1681190595.728468
64601,1681190595.730437
64629,1681190595.73343
385,1681190595.7384481
625,1681190595.7484224
669,1681190595.7504256
1365,1681190595.7792206
1629,1681190595.7820377
1693,1681190595.7840383
2313,1681190595.790335
2577,1681190595.79233
2713,1681190595.7944517
2841,1681190595.796381
2877,1681190595.798202
3077,1681190595.7999165
3737,1681190595.8123837
4017,1681190595.8170764
4417,1681190595.8200712
5569,1681190595.8250582
6061,1681190595.8415082
6065,1681190595.8437243
6077,1681190595.8458753
6233,1681190595.847909
6801,1681190595.8503642
7281,1681190595.8522248
7637,1681190595.8591475
8373,1681190595.8635874
8405,1681190595.8663836
8853,1681190595.8685436
9501,1681190595.8723042
10177,1681190595.880245
11345,1681190595.8824096
11801,1681190595.887435
12337,1681190595.9051824
12777,1681190595.9071813
13069,1681190595.909923
13101,1681190595.9122732
13525,1681190595.9224792
13769,1681190595.9250255
13809,1681190595.9268847
13893,1681190595.9298658
14545,1681190595.9526477
14549,1681190595.9553003
14993,1681190595.9683516
17481,1681190596.0030425
17785,1681190596.0070655
18513,1681190596.0100236
18913,1681190596.0130181
19497,1681190596.016011
20273,1681190596.0181327
20517,1681190596.022598
21437,1681190596.029244
22113,1681190596.031623
22129,1681190596.0339775
22437,1681190596.0361814
22657,1681190596.0381606
22761,1681190596.0403714
23037,1681190596.0417602
23117,1681190596.0447528
24093,1681190596.0521033
24101,1681190596.0546904
24409,1681190596.05695
24505,1681190596.0595028
25237,1681190596.0618014
25329,1681190596.064518
25813,1681190596.0667822
25833,1681190596.0685086
25877,1681190596.0712552
25997,1681190596.0736837
26561,1681190596.07568
26997,1681190596.0776732
27369,1681190596.091951
27577,1681190596.095939
27369,1681190596.0995207
28597,1681190596.1027858
28865,1681190596.1056118
29333,1681190596.1096907
29477,1681190596.1120124
29909,1681190596.1140275
30369,1681190596.1413567
30929,1681190596.143857
31397,1681190596.1476653
31773,1681190596.1501591
32001,1681190596.1526597
32845,1681190596.1556582
33005,1681190596.1709652
33321,1681190596.1729636
33657,1681190596.1756315
33889,1681190596.178118
33965,1681190596.1805215
34249,1681190596.1825547
34393,1681190596.1855292
35381,1681190596.1898594
35617,1681190596.1922846
35709,1681190596.1946077
35777,1681190596.1966052
36165,1681190596.199598
36177,1681190596.202129
36297,1681190596.2045472
36553,1681190596.2065818
36861,1681190596.2089503
37525,1681190596.2190185
37553,1681190596.2213297
37661,1681190596.2236755
37969,1681190596.2256842
38033,1681190596.2308502
38593,1681190596.2328491
39225,1681190596.2551055
39585,1681190596.2600996
39805,1681190596.2642176
40057,1681190596.2807856
40101,1681190596.2840366
40897,1681190596.2875724
40933,1681190596.2905297
41393,1681190596.3117917
41721,1681190596.3147037
41917,1681190596.3186975
42833,1681190596.3454628
42945,1681190596.348362
43061,1681190596.350917
43077,1681190596.3543227
43425,1681190596.373341
43569,1681190596.3766837
43685,1681190596.3798742
42833,1681190596.3824234
44021,1681190596.3884094
45129,1681190596.4199967
45353,1681190596.4229906
45581,1681190596.4259846
45673,1681190596.4290104
45909,1681190596.432964
46105,1681190596.4369552
46177,1681190596.4400873
46673,1681190596.464253
46689,1681190596.4672205
47109,1681190596.474064
47581,1681190596.4780548
47605,1681190596.4810882
47889,1681190596.4843369
48269,1681190596.4886506
48281,1681190596.4916465
49385,1681190596.4974904
49429,1681190596.500116
50201,1681190596.5067904
50277,1681190596.5097845
50941,1681190596.5136824
51269,1681190596.5162642
51505,1681190596.5272725
52173,1681190596.5420055
52537,1681190596.5450742
53165,1681190596.5476086
53201,1681190596.5502896
53357,1681190596.5525286
54157,1681190596.5599062
54401,1681190596.5624993
54689,1681190596.565495
54725,1681190596.5679142
55153,1681190596.5703156
55621,1681190596.572335
56809,1681190596.5771508
57233,1681190596.5813744
58529,1681190596.5844424
58549,1681190596.586438
59069,1681190596.590258
60253,1681190596.5948858
60645,1681190596.5969198
61169,1681190596.599606
61293,1681190596.6023877
61553,1681190596.6044073
61601,1681190596.6068048
61685,1681190596.6092215
62457,1681190596.613156
63361,1681190596.6171484
63465,1681190596.620141
63889,1681190596.6221364
64077,1681190596.6241577
64233,1681190596.6261263
64269,1681190596.628147
64357,1681190596.6301446
64453,1681190596.6321106
64829,1681190596.6351023
65017,1681190596.6390924
65501,1681190596.6410859
1353,1681190596.6440794
2197,1681190596.667019
2229,1681190596.6700125
2281,1681190596.672006
2577,1681190596.6740017
2753,1681190596.675996
2845,1681190596.6789877
3205,1681190596.6809833
3301,1681190596.6829767
3793,1681190596.6849728
3865,1681190596.687965
4333,1681190596.6889627
4429,1681190596.690957
4513,1681190596.692951
4709,1681190596.695943
4813,1681190596.7069151
5385,1681190596.7129006
5597,1681190596.7148943
5741,1681190596.7168896
6245,1681190596.7198834
6313,1681190596.7218764
6513,1681190596.7248678
6661,1681190596.7440677
6817,1681190596.7467775
8029,1681190596.754425
8901,1681190596.7566085
9497,1681190596.762354
11157,1681190596.766845
11857,1681190596.7715254
11901,1681190596.7735674
12741,1681190596.7788079
12921,1681190596.7808006
12965,1681190596.7829163
14009,1681190596.794849
14401,1681190596.7983632
14865,1681190596.8003957
14949,1681190596.8035684
15289,1681190596.8243754
16077,1681190596.8269658
16893,1681190596.8309598
17825,1681190596.834208
17889,1681190596.837203
17961,1681190596.8392653
18065,1681190596.8416462
18341,1681190596.8438542
19153,1681190596.8736892
19377,1681190596.8762572
19713,1681190596.8787134
19793,1681190596.881176
20009,1681190596.8835907
20237,1681190596.8856387
20249,1681190596.8873985
20377,1681190596.890312
20441,1681190596.892582
21625,1681190596.9036164
22937,1681190596.9091346
23001,1681190596.9111388
23217,1681190596.91394
23729,1681190596.9169347
23909,1681190596.9194272
23925,1681190596.9218857
24061,1681190596.9253492
24373,1681190596.9273887
24377,1681190596.9293423
24689,1681190596.9323306
25965,1681190596.934847
26789,1681190596.9403684
26941,1681190596.9426682
26989,1681190596.944988
27349,1681190596.9660308
27641,1681190596.9687917
28137,1681190596.9715428
28589,1681190596.9755354
29369,1681190596.9792087
29885,1681190596.981489
30521,1681190596.987168
30753,1681190596.989165
31409,1681190596.994384
31845,1681190596.9963799
32417,1681190597.0115952
33413,1681190597.0175827
34773,1681190597.0283933
36753,1681190597.033721
37173,1681190597.0367174
37989,1681190597.0391614
38169,1681190597.0421572
38425,1681190597.0461462
38685,1681190597.0486956
39193,1681190597.0547662
39777,1681190597.0577607
40589,1681190597.0616467
41673,1681190597.0645986
41933,1681190597.066595
43013,1681190597.0730116
43933,1681190597.0753152
44749,1681190597.079408
44801,1681190597.0814383
45369,1681190597.0844595
45665,1681190597.0865
46109,1681190597.0894833
46289,1681190597.0924418
46981,1681190597.0954337
47009,1681190597.0981002
47097,1681190597.1070356
47805,1681190597.109958
48193,1681190597.1154122
48909,1681190597.1180322
49453,1681190597.1210258
49733,1681190597.123021
49981,1681190597.1266425
50181,1681190597.1298077
50253,1681190597.1321914
50397,1681190597.1343772
50897,1681190597.1368878
51277,1681190597.1530123
51761,1681190597.1555564
51857,1681190597.157955
52565,1681190597.170347
52685,1681190597.1723428
53141,1681190597.1875305
53221,1681190597.1900594
53661,1681190597.192363
54245,1681190597.201967
54473,1681190597.2045262
54553,1681190597.2069063
54837,1681190597.2091103
55273,1681190597.2172456
55385,1681190597.2192874
56097,1681190597.2255952
56473,1681190597.2275932
56797,1681190597.2305875
57633,1681190597.2473516
57933,1681190597.250055
58169,1681190597.2637308
58229,1681190597.2662604
58761,1681190597.26848
58781,1681190597.2709107
59217,1681190597.2802227
59509,1681190597.282686
59653,1681190597.2850583
60177,1681190597.2949648
60625,1681190597.2979553
61341,1681190597.3140218
61441,1681190597.3169298
61529,1681190597.3194993
61601,1681190597.3214972
62273,1681190597.3269172
62525,1681190597.3289146
62569,1681190597.3311074
63241,1681190597.3339715
63417,1681190597.3360028
63701,1681190597.3389585
63757,1681190597.3413641
64129,1681190597.3583267
64297,1681190597.3607745
64601,1681190597.3631308
577,1681190597.3796997
741,1681190597.3821099
1089,1681190597.383957
1653,1681190597.3864543
2009,1681190597.4090588
2197,1681190597.4117048
2221,1681190597.4141507
2501,1681190597.4162738
2517,1681190597.418307
3161,1681190597.4212878
4633,1681190597.4389584
4749,1681190597.4419544
5057,1681190597.447673
5385,1681190597.4504058
5533,1681190597.4531305
5973,1681190597.455189
6233,1681190597.4572227
6329,1681190597.4605277
6477,1681190597.464465
6797,1681190597.4674594
7961,1681190597.476455
8913,1681190597.479022
9129,1681190597.481015
9709,1681190597.483011
10025,1681190597.5135732
10249,1681190597.516185
10373,1681190597.5185738
10909,1681190597.5210443
11021,1681190597.5230765
11693,1681190597.5257125
12153,1681190597.5287328
13697,1681190597.5336955
14061,1681190597.5375578
14701,1681190597.5399017
14873,1681190597.5425699
15101,1681190597.5465593
15433,1681190597.5495517
16057,1681190597.5561354
16197,1681190597.5591316
16705,1681190597.5611632
18705,1681190597.5698864
19037,1681190597.5725152
19321,1681190597.5739965
19417,1681190597.5769906
19961,1681190597.5799818
19969,1681190597.5824137
20141,1681190597.5842857
20493,1681190597.5865073
21821,1681190597.5933483
21925,1681190597.595384
22913,1681190597.6003487
23057,1681190597.6023438
23433,1681190597.6053357
24077,1681190597.6249545
24137,1681190597.6269484
24641,1681190597.6299403
25033,1681190597.631935
25101,1681190597.6339304
25265,1681190597.636922
25301,1681190597.638917
25481,1681190597.641909
26373,1681190597.6568701
26453,1681190597.658866
26601,1681190597.6618562
26973,1681190597.6648495
27389,1681190597.6708345
27889,1681190597.672829
27977,1681190597.6758208
27977,1681190597.6788132
28141,1681190597.682803
28221,1681190597.684796
28285,1681190597.6877882
29317,1681190597.695767
29321,1681190597.6987593
29425,1681190597.701752
29769,1681190597.7037463
29981,1681190597.7067387
30041,1681190597.709731
30897,1681190597.732671
31549,1681190597.7396543
31833,1681190597.7426474
31861,1681190597.7446415
32061,1681190597.747634
32289,1681190597.749995
32733,1681190597.7531457
33333,1681190597.757604
33397,1681190597.759765
33545,1681190597.7621715
33609,1681190597.7645237
33993,1681190597.766859
34809,1681190597.7804792
34813,1681190597.7824783
35513,1681190597.787027
35701,1681190597.7901647
36417,1681190597.795154
36869,1681190597.7971494
37341,1681190597.8105989
37921,1681190597.8128507
38905,1681190597.82798
39097,1681190597.8456302
39245,1681190597.8486173
39409,1681190597.8510566
39649,1681190597.8534243
39657,1681190597.8554654
40949,1681190597.8600283
41333,1681190597.8637254
41473,1681190597.8662467
42933,1681190597.8702197
43105,1681190597.888433
43645,1681190597.8911989
45761,1681190597.936015
45969,1681190597.9393983
46121,1681190597.9421554
47285,1681190597.9457982
47937,1681190597.9516022
47969,1681190597.954655
48845,1681190597.965916
49941,1681190597.9839814
49973,1681190597.9871316
50549,1681190597.9908824
50849,1681190597.9938807
51105,1681190597.9970071
52249,1681190598.002716
52333,1681190598.0053415
53225,1681190598.0078645
53245,1681190598.0108604
53373,1681190598.0138516
54101,1681190598.0163503
54293,1681190598.021028
55213,1681190598.030284
55357,1681190598.0322816
55625,1681190598.035164
56417,1681190598.0371404
56793,1681190598.039386
56829,1681190598.041919
56917,1681190598.042953
56829,1681190598.0479016
57317,1681190598.0519667
57377,1681190598.0541973
58013,1681190598.0564446
58253,1681190598.077751
59109,1681190598.0852926
59273,1681190598.087807
59277,1681190598.0898488
60241,1681190598.0923324
60353,1681190598.0952125
60373,1681190598.097544
61101,1681190598.1235762
61413,1681190598.1262715
61437,1681190598.1288157
61657,1681190598.1310282
62597,1681190598.1333132
62721,1681190598.135167
63685,1681190598.1445115
61437,1681190598.1468968
64049,1681190598.1504128
64337,1681190598.152411
64461,1681190598.1548908
64601,1681190598.1568882
64649,1681190598.159675
65193,1681190598.161731
869,1681190598.16881
1189,1681190598.170805
1241,1681190598.172798
1865,1681190598.176952
2145,1681190598.2031193
2953,1681190598.2061148
3065,1681190598.2087295
3381,1681190598.2126808
3433,1681190598.2147055
3865,1681190598.2176712
3873,1681190598.2206666
4349,1681190598.2256508
4465,1681190598.2296398
4821,1681190598.247113
5673,1681190598.2529147
6129,1681190598.279878
6929,1681190598.282393
7301,1681190598.285389
9681,1681190598.2965758
9753,1681190598.2987268
10673,1681190598.3179505
11197,1681190598.3229902
11201,1681190598.3261945
11873,1681190598.3283913
11973,1681190598.3312697
12737,1681190598.3335078
12865,1681190598.3360524
13841,1681190598.348415
14041,1681190598.353402
14221,1681190598.3553967
14661,1681190598.35783
15421,1681190598.3602982
15669,1681190598.3629577
16457,1681190598.378829
16689,1681190598.3808703
16717,1681190598.3832784
16745,1681190598.3855054
16765,1681190598.3865385
16953,1681190598.3895867
17033,1681190598.3916838
17397,1681190598.3937135
17413,1681190598.3960054
17569,1681190598.3981287
17789,1681190598.3991656
17961,1681190598.4011304
18097,1681190598.4112673
18397,1681190598.413419
18957,1681190598.4160113
19345,1681190598.420693
19565,1681190598.4227276
21985,1681190598.4302309
22013,1681190598.4322264
22261,1681190598.4352174
22441,1681190598.437211
24017,1681190598.4664533
25137,1681190598.4690363
25469,1681190598.4720316
26001,1681190598.475025
26149,1681190598.478683
28093,1681190598.4894872
28385,1681190598.4922256
28949,1681190598.4952216
28973,1681190598.4974914
28997,1681190598.4988515
30261,1681190598.5018444
30345,1681190598.504836
31009,1681190598.506831
31145,1681190598.50966
31297,1681190598.5121582
31381,1681190598.5143862
31985,1681190598.5168047
32725,1681190598.5303493
30345,1681190598.533402
33645,1681190598.538371
33749,1681190598.5404
33801,1681190598.5423615
33809,1681190598.5443566
34489,1681190598.547283
35401,1681190598.5648332
35841,1681190598.5675628
36297,1681190598.5700455
36437,1681190598.5725038
37429,1681190598.5975645
38009,1681190598.604314
38345,1681190598.6073093
38905,1681190598.6095426
38989,1681190598.612117
39217,1681190598.6140106
39401,1681190598.616461
39493,1681190598.6181784
39657,1681190598.6195583
40025,1681190598.622551
40177,1681190598.6403525
40605,1681190598.6433434
40857,1681190598.6453402
41001,1681190598.6473346
41429,1681190598.6702738
41777,1681190598.672268
42185,1681190598.6862311
42933,1681190598.6892235
43721,1681190598.703189
44049,1681190598.7061813
44133,1681190598.7091732
44673,1681190598.7131624
44921,1681190598.7151582
45389,1681190598.7371001
45761,1681190598.7400932
45897,1681190598.7430859
45925,1681190598.7450798
47277,1681190598.7520611
47393,1681190598.7550533
47413,1681190598.7570486
47529,1681190598.759044
47761,1681190598.7620354
48101,1681190598.7642548
48109,1681190598.7669528
48665,1681190598.7691066
48989,1681190598.7715788
49161,1681190598.78324
49297,1681190598.785337
49413,1681190598.7873354
49825,1681190598.7903256
50297,1681190598.7973087
50581,1681190598.7993975
50813,1681190598.8014665
51413,1681190598.8054392
51753,1681190598.8074374
52441,1681190598.829631
53393,1681190598.847064
53625,1681190598.849108
53785,1681190598.8519235
53821,1681190598.854012
54309,1681190598.8587098
56045,1681190598.8777268
56237,1681190598.8797266
56285,1681190598.8824978
56361,1681190598.8846965
57137,1681190598.8946412
57169,1681190598.8976357
58309,1681190598.899844
58337,1681190598.9028397
58401,1681190598.9049203
58497,1681190598.9068527
59637,1681190598.9212465
59961,1681190598.9242406
59981,1681190598.9265616
60037,1681190598.9298694
60389,1681190598.932826
62137,1681190598.952497
62773,1681190598.9551077
62905,1681190598.9578176
63265,1681190598.9602177
63493,1681190598.962702
63517,1681190598.9647439
65297,1681190598.9716067
65369,1681190598.9736474
281,1681190598.97636
401,1681190598.9786854
673,1681190598.9806833
3233,1681190598.9915512
4209,1681190598.995426
4225,1681190598.9984164
4673,1681190599.000739
7029,1681190599.0069315
7253,1681190599.0103025
7389,1681190599.013723
8057,1681190599.01604
8461,1681190599.0187488
8945,1681190599.0207436
9157,1681190599.0235543
10009,1681190599.025597
10761,1681190599.028557
11277,1681190599.0361023
11289,1681190599.0381014
11333,1681190599.04014
11437,1681190599.0430863
11797,1681190599.045694
12065,1681190599.0518506
12149,1681190599.0547378
13745,1681190599.060726
14125,1681190599.0627203
14497,1681190599.078149
14745,1681190599.0811656
15573,1681190599.096786
15597,1681190599.0987453
15893,1681190599.101283
16133,1681190599.103705
16805,1681190599.1082006
16929,1681190599.1110795
17205,1681190599.115021
17249,1681190599.1170619
17353,1681190599.1198058
17821,1681190599.1228054
17869,1681190599.125794
18113,1681190599.1288264
18805,1681190599.1418939
19537,1681190599.1470137
19657,1681190599.1490455
19789,1681190599.1510072
20465,1681190599.155992
20553,1681190599.1579876
20877,1681190599.160689
21825,1681190599.17337
21933,1681190599.1766653
21945,1681190599.179109
22009,1681190599.181328
22193,1681190599.1837637
22313,1681190599.1860716
22533,1681190599.188527
22965,1681190599.1912658
24837,1681190599.2014298
25201,1681190599.2039661
26277,1681190599.2181072
26333,1681190599.2201548
28221,1681190599.2348647
28829,1681190599.2526772
29089,1681190599.2566478
29205,1681190599.2591884
29957,1681190599.2616758
30005,1681190599.264395
31117,1681190599.2943704
32441,1681190599.2969975
32705,1681190599.2999885
32973,1681190599.301984
33077,1681190599.3048904
33673,1681190599.3083913
33745,1681190599.3104115
33949,1681190599.3127325
33977,1681190599.3151014
34289,1681190599.3196917
34385,1681190599.3216896
34789,1681190599.3247275
34917,1681190599.327767
35245,1681190599.3301244
34289,1681190599.333185
36125,1681190599.337706
36185,1681190599.3405719
36453,1681190599.342349
37077,1681190599.345295
37281,1681190599.3492446
37377,1681190599.3512416
39001,1681190599.357816
39637,1681190599.3613536
39857,1681190599.3633857
40049,1681190599.3673716
40305,1681190599.36884
40433,1681190599.3718464
40441,1681190599.3738563
40489,1681190599.3757458
40649,1681190599.378072
40729,1681190599.3799615
41241,1681190599.3821485
41493,1681190599.3888412
41685,1681190599.3914175
41725,1681190599.3938804
42409,1681190599.3987658
42477,1681190599.4007626
42517,1681190599.4034047
42581,1681190599.4053931
43461,1681190599.4114258
44013,1681190599.414422
44073,1681190599.4183967
44761,1681190599.4204335
45113,1681190599.4237633
45201,1681190599.4262607
45517,1681190599.4285407
45717,1681190599.4306211
47185,1681190599.465632
47781,1681190599.4683342
49145,1681190599.475931
49341,1681190599.4784296
49773,1681190599.4806948
49829,1681190599.4832747
50189,1681190599.487826
50989,1681190599.4908206
51049,1681190599.4928548
51081,1681190599.4959843
51685,1681190599.4988146
52057,1681190599.5036826
52245,1681190599.5057342
53529,1681190599.5097842
53585,1681190599.5124485
53769,1681190599.5145257
54481,1681190599.519822
54829,1681190599.5238616
55533,1681190599.526856
55769,1681190599.52985
55793,1681190599.5325425
55993,1681190599.543786
56437,1681190599.5481932
56461,1681190599.5507505
56509,1681190599.5530517
56597,1681190599.5550153
56969,1681190599.558011
57513,1681190599.5613961
57937,1681190599.5656137
58025,1681190599.5698757
58097,1681190599.5713081
58193,1681190599.5743017
58537,1681190599.5762973
59365,1681190599.591771
59705,1681190599.5953722
60633,1681190599.6202443
60941,1681190599.6231015
62053,1681190599.63788
62569,1681190599.6556516
63093,1681190599.6616373
63201,1681190599.6636314
63401,1681190599.6666245
63661,1681190599.6686206
64009,1681190599.67161
64569,1681190599.6746042
64641,1681190599.6775947
64697,1681190599.6806226
65057,1681190599.6855764
65417,1681190599.6885674
33,1681190599.6915581
81,1681190599.6935544
645,1681190599.6955478
757,1681190599.699538
773,1681190599.701534
1289,1681190599.7065203
1485,1681190599.7085164
1505,1681190599.7105093
1629,1681190599.712504
1809,1681190599.7324514
2201,1681190599.7404306
3585,1681190599.7474124
5613,1681190599.7533984
5641,1681190599.7553942
5861,1681190599.757387
7533,1681190599.7633739
7877,1681190599.78332
9265,1681190599.789303
9405,1681190599.7932935
9833,1681190599.7962847
9889,1681190599.7982798
9981,1681190599.8003213
10377,1681190599.8042874
10549,1681190599.8072898
10573,1681190599.8104017
10597,1681190599.8123991
11077,1681190599.8446362
11325,1681190599.8523655
11957,1681190599.863332
12029,1681190599.8752997
12257,1681190599.882236
12329,1681190599.88923
13217,1681190599.9069965
14145,1681190599.9405286
14381,1681190599.9435234
14781,1681190599.947776
15053,1681190599.9571598
15057,1681190599.960152
15097,1681190599.9631438
15105,1681190599.9671
15457,1681190599.9711294
15761,1681190599.9747412
15997,1681190599.9787385
16225,1681190599.997652
16673,1681190600.002645
17481,1681190600.0299692
18489,1681190600.044246
18545,1681190600.0482514
18649,1681190600.0515678
19017,1681190600.0722623
19049,1681190600.075259
19213,1681190600.0778747
20553,1681190600.1051812
20841,1681190600.108172
21021,1681190600.1128922
21765,1681190600.114886
21981,1681190600.116882
22569,1681190600.1369052
22929,1681190600.1398034
23061,1681190600.1447208
23229,1681190600.1467452
23537,1681190600.149175
24181,1681190600.1658483
24469,1681190600.168352
24673,1681190600.1708148
24737,1681190600.1731718
24797,1681190600.175291
24869,1681190600.1777372
25877,1681190600.1828234
25989,1681190600.198602
26509,1681190600.2025948
26697,1681190600.2045887
27157,1681190600.2318852
27317,1681190600.2388675
28609,1681190600.2508256
28977,1681190600.2548137
28989,1681190600.2578096
29053,1681190600.2749288
29245,1681190600.2775977
29953,1681190600.2802696
29965,1681190600.283045
30013,1681190600.3093903
30489,1681190600.312093
30757,1681190600.3147252
30973,1681190600.3171432
31469,1681190600.3207638
31573,1681190600.3228016
32137,1681190600.3282917
32933,1681190600.3303905
33045,1681190600.3324134
33153,1681190600.3355725
34409,1681190600.3415613
34709,1681190600.3437965
35513,1681190600.346289
35669,1681190600.3485696
35705,1681190600.3503847
35825,1681190600.3517177
35877,1681190600.3544047
36449,1681190600.3692067
36453,1681190600.3719158
36469,1681190600.3741865
36721,1681190600.3764052
36853,1681190600.3784506
36921,1681190600.3803985
34709,1681190600.3830206
35825,1681190600.3855517
37281,1681190600.3886676
37737,1681190600.3916593
37801,1681190600.3936806
38381,1681190600.4014552
38429,1681190600.4034536
40389,1681190600.445053
40425,1681190600.448048
40705,1681190600.4505851
40877,1681190600.4525838
41681,1681190600.455153
41749,1681190600.458149
42001,1681190600.4619093
42013,1681190600.4651382
42749,1681190600.47873
42877,1681190600.4813848
43417,1681190600.4904764
44313,1681190600.4944713
44449,1681190600.5086603
44681,1681190600.513328
44829,1681190600.5158422
44977,1681190600.5182257
45305,1681190600.522218
45869,1681190600.5379055
46077,1681190600.5453904
46785,1681190600.5483809
47197,1681190600.5713208
47361,1681190600.5733607
47853,1681190600.576328
48741,1681190600.5812938
48969,1681190600.5839427
49265,1681190600.5886393
49281,1681190600.5910602
49937,1681190600.593004
49977,1681190600.596001
50525,1681190600.6002765
51053,1681190600.6143534
51741,1681190600.616862
51981,1681190600.6188612
52141,1681190600.6217957
52361,1681190600.6244426
52365,1681190600.626163
52497,1681190600.6306324
52561,1681190600.6327279
53169,1681190600.6623347
53981,1681190600.6693156
54241,1681190600.6733055
54889,1681190600.6932535
55345,1681190600.7231755
56045,1681190600.7311554
56505,1681190600.7331495
57085,1681190600.7361426
57233,1681190600.740133
57501,1681190600.754096
57853,1681190600.7570868
58025,1681190600.7850144
58713,1681190600.7880063
58801,1681190600.790001
59269,1681190600.8156664
59977,1681190600.8180702
60073,1681190600.820524
60673,1681190600.824129
62453,1681190600.8300283
63021,1681190600.8390045
65205,1681190600.8419964
65429,1681190600.843991
85,1681190600.8469844
373,1681190600.8509736
385,1681190600.8519714
1365,1681190600.8666632
2221,1681190600.8689268
2237,1681190600.8714926
2405,1681190600.8735557
2413,1681190600.874975
2705,1681190600.8816476
2729,1681190600.8836968
2901,1681190600.8862553
2941,1681190600.888473
3901,1681190600.898603
5601,1681190600.9071174
5885,1681190600.9117575
6025,1681190600.9140396
6169,1681190600.9160821
6405,1681190600.9187765
7385,1681190600.9292092
7505,1681190600.931812
7529,1681190600.9338977
7989,1681190600.9358013
8245,1681190600.9382632
8501,1681190600.9402618
8645,1681190600.9432802
8745,1681190600.9452474
8781,1681190600.946276
9077,1681190600.974321
9189,1681190600.976575
10037,1681190600.9829166
10885,1681190600.9853895
11601,1681190600.99109
11629,1681190600.9934952
12049,1681190600.9974647
12841,1681190600.999818
13877,1681190601.0058045
14721,1681190601.0096436
15149,1681190601.0224643
15705,1681190601.0250697
16393,1681190601.0277195
16877,1681190601.0321894
16937,1681190601.0341823
17349,1681190601.052687
18573,1681190601.0843081
18773,1681190601.0875876
18825,1681190601.0901427
19353,1681190601.092616
19649,1681190601.1040041
19905,1681190601.1070013
19953,1681190601.1090205
19649,1681190601.11224
20841,1681190601.1182184
20921,1681190601.1202157
20933,1681190601.1224864
21085,1681190601.1245005
21665,1681190601.1285267
22057,1681190601.1344059
22541,1681190601.136925
22717,1681190601.1389184
23305,1681190601.154112
23337,1681190601.1584163
23621,1681190601.1617677
23825,1681190601.165433
24189,1681190601.1709113
24589,1681190601.174106
24645,1681190601.177102
24729,1681190601.1795468
25501,1681190601.185148
25725,1681190601.1878598
25937,1681190601.1898925
26305,1681190601.1928887
26629,1681190601.1958222
26809,1681190601.1983001
26821,1681190601.200601
28849,1681190601.2141774
29441,1681190601.2181706
29673,1681190601.2201889
30237,1681190601.239425
30433,1681190601.242678
31329,1681190601.2481399
31377,1681190601.2507539
31413,1681190601.252796
31581,1681190601.2557552
