receiver_window_size,tm
1024,1681190664.0652668
2048,1681190664.0672615
1024,1681190664.068259
2048,1681190664.070254
1024,1681190664.0712507
2048,1681190664.0762386
1024,1681190664.0772355
2048,1681190664.0792308
1024,1681190664.0802279
2048,1681190664.0822222
1024,1681190664.0822222
2048,1681190664.0842173
1024,1681190664.0862105
2048,1681190664.0892055
4096,1681190664.0921996
8192,1681190664.1031675
16384,1681190664.1061602
32768,1681190664.1071577
16384,1681190664.111148
8192,1681190664.111148
4096,1681190664.1121476
8192,1681190664.1141403
4096,1681190664.1151373
8192,1681190664.1171317
4096,1681190664.1171317
8192,1681190664.1201227
4096,1681190664.1201227
8192,1681190664.12112
16384,1681190664.12511
32768,1681190664.1271188
16384,1681190664.1360812
8192,1681190664.1370783
4096,1681190664.138076
8192,1681190664.1390727
4096,1681190664.1400707
2048,1681190664.1400707
1024,1681190664.1410675
2048,1681190664.1670003
4096,1681190664.1679983
8192,1681190664.182008
16384,1681190664.1879466
32768,1681190664.197967
16384,1681190664.2447982
8192,1681190664.2458081
16384,1681190664.2487886
8192,1681190664.2487886
16384,1681190664.2517788
8192,1681190664.2517788
16384,1681190664.2537756
8192,1681190664.2537756
16384,1681190664.2567673
8192,1681190664.2567673
4096,1681190664.2757185
2048,1681190664.2777128
1024,1681190664.2787097
2048,1681190664.2926736
4096,1681190664.2946692
8192,1681190664.2986567
16384,1681190664.2996552
32768,1681190664.3016493
16384,1681190664.3535159
8192,1681190664.3545115
4096,1681190664.3555498
8192,1681190664.3575034
4096,1681190664.3575034
2048,1681190664.3585012
4096,1681190664.3614938
8192,1681190664.3644853
4096,1681190664.3644853
2048,1681190664.3644853
4096,1681190664.36648
2048,1681190664.3674772
1024,1681190664.3674772
2048,1681190664.37047
1024,1681190664.37047
2048,1681190664.3724647
1024,1681190664.373462
2048,1681190664.3804433
1024,1681190664.3804433
2048,1681190664.4053783
4096,1681190664.421337
8192,1681190664.424329
16384,1681190664.426327
32768,1681190664.426327
16384,1681190664.4343045
8192,1681190664.4343045
4096,1681190664.450263
8192,1681190664.4512618
16384,1681190664.4522574
32768,1681190664.4532568
16384,1681190664.4602368
8192,1681190664.4602368
4096,1681190664.461235
8192,1681190664.4632306
4096,1681190664.4632306
2048,1681190664.4642255
1024,1681190664.4652255
2048,1681190664.4682174
1024,1681190664.4682174
2048,1681190664.4682174
4096,1681190664.4692137
2048,1681190664.472206
1024,1681190664.472206
2048,1681190664.4742014
4096,1681190664.4762092
8192,1681190664.4772067
16384,1681190664.483176
32768,1681190664.4871676
16384,1681190664.49016
8192,1681190664.49016
4096,1681190664.4911554
2048,1681190664.4921527
1024,1681190664.4931514
2048,1681190664.5131433
4096,1681190664.518086
8192,1681190664.519083
4096,1681190664.521078
2048,1681190664.5220761
1024,1681190664.5230725
2048,1681190664.5270631
4096,1681190664.5280619
8192,1681190664.5310533
16384,1681190664.533048
32768,1681190664.5340452
16384,1681190664.5380347
8192,1681190664.5380347
4096,1681190664.5390317
8192,1681190664.54003
4096,1681190664.5410273
8192,1681190664.5440373
4096,1681190664.5450187
2048,1681190664.5450187
1024,1681190664.546015
2048,1681190664.549006
1024,1681190664.5500042
2048,1681190664.5519986
1024,1681190664.5519986
2048,1681190664.5539937
1024,1681190664.5539937
2048,1681190664.5579834
1024,1681190664.5589807
2048,1681190664.5599847
4096,1681190664.5649657
8192,1681190664.56696
16384,1681190664.5689547
32768,1681190664.569952
16384,1681190664.6218164
32768,1681190664.6228151
16384,1681190664.6836565
8192,1681190664.6846528
4096,1681190664.6856499
8192,1681190664.687645
4096,1681190664.687645
8192,1681190664.68964
4096,1681190664.68964
2048,1681190664.6906376
1024,1681190664.6916347
2048,1681190664.694627
1024,1681190664.694627
2048,1681190664.6956244
4096,1681190664.6976187
8192,1681190664.6976187
16384,1681190664.6996143
32768,1681190664.700611
16384,1681190664.7165697
8192,1681190664.717567
4096,1681190664.717567
2048,1681190664.7185647
4096,1681190664.7195618
2048,1681190664.7205591
1024,1681190664.7205591
2048,1681190664.7235496
1024,1681190664.7235496
2048,1681190664.728538
4096,1681190664.7295358
8192,1681190664.7295358
16384,1681190664.7335262
8192,1681190664.734523
4096,1681190664.734523
2048,1681190664.7365174
4096,1681190664.7385128
2048,1681190664.7405078
4096,1681190664.7405078
2048,1681190664.7415047
4096,1681190664.7435
2048,1681190664.7435
1024,1681190664.7444978
2048,1681190664.748486
1024,1681190664.748486
2048,1681190664.7514784
1024,1681190664.752476
2048,1681190664.752476
4096,1681190664.7544706
2048,1681190664.7564654
1024,1681190664.7564654
2048,1681190664.759458
4096,1681190664.7624502
2048,1681190664.7624502
1024,1681190664.7634478
2048,1681190664.7654428
1024,1681190664.7654428
2048,1681190664.7694345
1024,1681190664.770452
2048,1681190664.7734225
1024,1681190664.7744195
2048,1681190664.7794135
1024,1681190664.7804062
2048,1681190664.8053381
4096,1681190664.8073328
8192,1681190664.8073328
16384,1681190664.8103266
32768,1681190664.8103266
16384,1681190664.8173072
8192,1681190664.8173072
4096,1681190664.8183045
8192,1681190664.8212955
4096,1681190664.8212955
2048,1681190664.8352594
1024,1681190664.836257
2048,1681190664.839248
1024,1681190664.839248
2048,1681190664.841244
1024,1681190664.842244
2048,1681190664.8432388
4096,1681190664.8442366
8192,1681190664.8492248
16384,1681190664.8512173
32768,1681190664.8661778
16384,1681190664.8711655
32768,1681190664.8741632
16384,1681190664.8741632
8192,1681190664.875156
4096,1681190664.8761559
8192,1681190664.8791645
4096,1681190664.8801496
8192,1681190664.8831358
16384,1681190664.886126
32768,1681190664.8871233
16384,1681190664.9020853
8192,1681190664.9030833
4096,1681190664.9030833
8192,1681190664.9061084
4096,1681190664.9061084
2048,1681190664.9070725
4096,1681190664.9080691
8192,1681190664.9100642
16384,1681190664.9100642
32768,1681190664.9140546
16384,1681190664.9170458
8192,1681190664.9170458
16384,1681190664.9190404
8192,1681190664.9200377
4096,1681190664.9210362
2048,1681190664.9210362
1024,1681190664.9220326
2048,1681190664.9240274
4096,1681190664.9250252
8192,1681190664.9270203
16384,1681190664.928017
32768,1681190664.9300466
16384,1681190664.97689
8192,1681190664.9778895
16384,1681190664.9799094
8192,1681190664.9799094
16384,1681190664.981877
8192,1681190664.9828749
16384,1681190664.9859009
8192,1681190664.9859009
4096,1681190664.9868636
2048,1681190664.9928863
4096,1681190664.9928863
2048,1681190664.9958422
1024,1681190664.9968388
2048,1681190665.00882
4096,1681190665.0118003
8192,1681190665.0247662
16384,1681190665.0287557
32768,1681190665.0297525
16384,1681190665.1394668
8192,1681190665.1404634
4096,1681190665.1414607
2048,1681190665.1424596
1024,1681190665.1434565
2048,1681190665.1454518
1024,1681190665.146452
2048,1681190665.149442
1024,1681190665.149442
2048,1681190665.1514375
1024,1681190665.1524339
2048,1681190665.1644025
4096,1681190665.1654005
8192,1681190665.1654005
16384,1681190665.1673954
32768,1681190665.1683917
16384,1681190665.170388
8192,1681190665.1713846
4096,1681190665.1713846
2048,1681190665.1743762
1024,1681190665.177369
2048,1681190665.1793623
4096,1681190665.1803608
8192,1681190665.1803608
16384,1681190665.1833515
32768,1681190665.1833515
16384,1681190665.2461877
32768,1681190665.2471864
16384,1681190665.250177
8192,1681190665.2511752
16384,1681190665.2511752
32768,1681190665.252174
16384,1681190665.284089
8192,1681190665.284089
16384,1681190665.2870815
8192,1681190665.2870815
16384,1681190665.288079
32768,1681190665.2890775
16384,1681190665.3509142
32768,1681190665.3519144
16384,1681190665.382833
32768,1681190665.3838303
16384,1681190665.3858263
8192,1681190665.405772
4096,1681190665.4067698
2048,1681190665.4067698
1024,1681190665.4277148
2048,1681190665.4287133
4096,1681190665.430707
8192,1681190665.4317045
16384,1681190665.4317045
32768,1681190665.432702
16384,1681190665.457637
8192,1681190665.457637
4096,1681190665.4586346
8192,1681190665.4646196
4096,1681190665.4646196
2048,1681190665.4656165
1024,1681190665.4666142
2048,1681190665.4706032
1024,1681190665.4706032
2048,1681190665.472599
1024,1681190665.4735963
2048,1681190665.4765882
1024,1681190665.4765882
2048,1681190665.4785824
4096,1681190665.4795794
8192,1681190665.4805768
16384,1681190665.4825718
32768,1681190665.5075066
16384,1681190665.537429
8192,1681190665.537429
4096,1681190665.5384266
8192,1681190665.540421
4096,1681190665.5414188
8192,1681190665.5444121
4096,1681190665.5444121
2048,1681190665.5663543
1024,1681190665.5683494
2048,1681190665.582313
4096,1681190665.5982704
8192,1681190665.6042552
16384,1681190665.6042552
32768,1681190665.6291895
16384,1681190665.6331797
32768,1681190665.6351757
16384,1681190665.6351757
8192,1681190665.6361732
16384,1681190665.638168
8192,1681190665.638168
4096,1681190665.6391654
8192,1681190665.6401637
4096,1681190665.6411605
2048,1681190665.6421578
1024,1681190665.6421578
2048,1681190665.644153
1024,1681190665.644153
2048,1681190665.648143
1024,1681190665.64914
2048,1681190665.6541271
1024,1681190665.6551218
2048,1681190665.676069
1024,1681190665.6790621
2048,1681190665.6980124
1024,1681190665.6990092
2048,1681190665.7010047
1024,1681190665.7010047
2048,1681190665.7039967
1024,1681190665.7039967
2048,1681190665.7069893
1024,1681190665.7079864
2048,1681190665.7239442
1024,1681190665.7259395
2048,1681190665.7259395
1024,1681190665.7299287
2048,1681190665.732922
1024,1681190665.732922
2048,1681190665.738906
1024,1681190665.738906
2048,1681190665.7418983
1024,1681190665.7428954
2048,1681190665.7458873
1024,1681190665.7458873
2048,1681190665.7528691
1024,1681190665.7528691
2048,1681190665.755864
1024,1681190665.7568595
2048,1681190665.770822
1024,1681190665.7728174
2048,1681190665.7857833
1024,1681190665.7867823
2048,1681190665.7877781
1024,1681190665.7887757
2048,1681190665.8007438
1024,1681190665.8027394
2048,1681190665.8067298
1024,1681190665.8067298
2048,1681190665.8147092
1024,1681190665.8147092
2048,1681190665.819695
1024,1681190665.820692
2048,1681190665.8237402
1024,1681190665.8237402
2048,1681190665.8276746
1024,1681190665.8276746
2048,1681190665.82967
1024,1681190665.82967
2048,1681190665.8466256
1024,1681190665.8486197
2048,1681190665.8526099
1024,1681190665.8526099
2048,1681190665.8546064
1024,1681190665.8556023
2048,1681190665.862583
1024,1681190665.862583
2048,1681190665.866575
1024,1681190665.8675704
2048,1681190665.8925421
1024,1681190665.8944993
2048,1681190665.8995314
1024,1681190665.8995314
2048,1681190665.9025233
1024,1681190665.9034762
2048,1681190665.9055183
1024,1681190665.9074662
2048,1681190665.911488
1024,1681190665.9124515
2048,1681190665.9154458
1024,1681190665.9164426
2048,1681190665.9184384
1024,1681190665.9184384
2048,1681190665.9204316
1024,1681190665.9214287
2048,1681190665.9264176
1024,1681190665.9274142
2048,1681190665.9314053
1024,1681190665.9314053
2048,1681190665.9353938
1024,1681190665.9353938
2048,1681190665.9373894
1024,1681190665.938386
2048,1681190665.955379
1024,1681190665.9583323
2048,1681190665.971298
1024,1681190665.9732933
2048,1681190665.987308
4096,1681190665.988255
8192,1681190665.9932427
4096,1681190665.994273
8192,1681190665.995237
4096,1681190665.9962344
2048,1681190665.9972322
1024,1681190665.9972322
2048,1681190666.0221667
1024,1681190666.0221667
2048,1681190666.025158
1024,1681190666.025158
2048,1681190666.028153
1024,1681190666.0291479
2048,1681190666.031143
1024,1681190666.031143
2048,1681190666.0361762
1024,1681190666.0371265
2048,1681190666.0401216
4096,1681190666.042115
2048,1681190666.042115
1024,1681190666.044111
2048,1681190666.0471022
1024,1681190666.048133
2048,1681190666.0510902
1024,1681190666.0510902
2048,1681190666.054086
1024,1681190666.054086
2048,1681190666.0580738
1024,1681190666.0580738
2048,1681190666.0640614
1024,1681190666.0650551
2048,1681190666.068047
1024,1681190666.068047
2048,1681190666.0730343
1024,1681190666.0730343
2048,1681190666.101959
1024,1681190666.101959
2048,1681190666.1049984
1024,1681190666.1049984
2048,1681190666.107943
1024,1681190666.107943
2048,1681190666.1109366
1024,1681190666.1109366
2048,1681190666.114926
1024,1681190666.115923
2048,1681190666.1179183
1024,1681190666.118915
2048,1681190666.1428525
1024,1681190666.144848
2048,1681190666.145845
1024,1681190666.1468425
2048,1681190666.1528265
1024,1681190666.1528265
2048,1681190666.1538258
1024,1681190666.1548214
2048,1681190666.157814
1024,1681190666.1588106
2048,1681190666.1737704
1024,1681190666.175767
2048,1681190666.1787589
1024,1681190666.1787589
2048,1681190666.190729
1024,1681190666.1917255
2048,1681190666.1957166
1024,1681190666.1957166
2048,1681190666.1987069
1024,1681190666.1987069
2048,1681190666.2016995
1024,1681190666.2016995
2048,1681190666.204692
1024,1681190666.204692
2048,1681190666.20968
1024,1681190666.2106757
2048,1681190666.2136686
1024,1681190666.2206497
2048,1681190666.2395997
1024,1681190666.2395997
2048,1681190666.2425923
1024,1681190666.2435892
2048,1681190666.2485757
1024,1681190666.2495735
2048,1681190666.2515695
1024,1681190666.2515695
2048,1681190666.2535648
1024,1681190666.2535648
2048,1681190666.2565558
1024,1681190666.257553
2048,1681190666.2595487
1024,1681190666.2595487
2048,1681190666.2635367
1024,1681190666.2635367
2048,1681190666.2665305
1024,1681190666.2665305
2048,1681190666.2814908
1024,1681190666.283485
2048,1681190666.2854815
1024,1681190666.2854815
2048,1681190666.2904675
1024,1681190666.2904675
2048,1681190666.2925067
1024,1681190666.2934601
2048,1681190666.295456
1024,1681190666.2974505
2048,1681190666.2994878
1024,1681190666.2994878
2048,1681190666.3134084
1024,1681190666.3134084
2048,1681190666.3144407
1024,1681190666.3274171
2048,1681190666.3283682
1024,1681190666.3323903
2048,1681190666.335351
1024,1681190666.335351
2048,1681190666.3373787
1024,1681190666.3373787
2048,1681190666.3423314
1024,1681190666.343329
2048,1681190666.347319
1024,1681190666.3483162
2048,1681190666.3513434
1024,1681190666.3523057
2048,1681190666.3553317
1024,1681190666.3553317
2048,1681190666.3572934
1024,1681190666.3582923
2048,1681190666.360286
1024,1681190666.360286
2048,1681190666.362319
1024,1681190666.3632772
2048,1681190666.3792367
1024,1681190666.3792367
2048,1681190666.383227
1024,1681190666.383227
2048,1681190666.3852222
1024,1681190666.3862174
2048,1681190666.3902068
1024,1681190666.3902068
2048,1681190666.404172
1024,1681190666.4091573
2048,1681190666.413182
1024,1681190666.4141443
2048,1681190666.4161408
1024,1681190666.4171376
2048,1681190666.4211285
1024,1681190666.4221237
2048,1681190666.425149
1024,1681190666.4261131
2048,1681190666.4301026
1024,1681190666.4301026
2048,1681190666.4320989
1024,1681190666.433095
2048,1681190666.436121
1024,1681190666.4370847
2048,1681190666.4390798
1024,1681190666.4390798
2048,1681190666.44307
1024,1681190666.4440668
2048,1681190666.4839625
1024,1681190666.484961
2048,1681190666.5059054
1024,1681190666.5059054
2048,1681190666.507902
1024,1681190666.5088983
2048,1681190666.5108933
1024,1681190666.5108933
2048,1681190666.5208676
1024,1681190666.5218647
2048,1681190666.5248575
1024,1681190666.5248575
2048,1681190666.5278497
1024,1681190666.5288463
2048,1681190666.5308428
1024,1681190666.5318382
2048,1681190666.5338354
1024,1681190666.5348303
2048,1681190666.536828
1024,1681190666.536828
2048,1681190666.538823
1024,1681190666.538823
2048,1681190666.562759
1024,1681190666.562759
2048,1681190666.5647545
1024,1681190666.5657508
2048,1681190666.5677454
1024,1681190666.5677454
2048,1681190666.6216052
1024,1681190666.624597
2048,1681190666.6305833
1024,1681190666.6315804
2048,1681190666.6415555
1024,1681190666.6425524
2048,1681190666.651528
1024,1681190666.6525264
2048,1681190666.6684833
4096,1681190666.677461
2048,1681190666.6794572
4096,1681190666.686438
2048,1681190666.686438
1024,1681190666.6884313
2048,1681190666.6944163
1024,1681190666.6944163
2048,1681190666.716359
1024,1681190666.7183528
2048,1681190666.7323163
1024,1681190666.733314
2048,1681190666.7383013
1024,1681190666.7392986
2048,1681190666.748276
1024,1681190666.7502701
2048,1681190666.7542586
1024,1681190666.7542586
2048,1681190666.7562532
1024,1681190666.7572513
2048,1681190666.7831826
1024,1681190666.7831826
2048,1681190666.7881696
1024,1681190666.7891676
2048,1681190666.7911634
1024,1681190666.7911634
2048,1681190666.8213723
1024,1681190666.822371
2048,1681190666.827356
4096,1681190666.8313463
2048,1681190666.8323426
1024,1681190666.8323426
2048,1681190666.8363323
4096,1681190666.838326
2048,1681190666.838326
1024,1681190666.8582726
2048,1681190666.8582726
1024,1681190666.8602688
2048,1681190666.8632612
1024,1681190666.8632612
2048,1681190666.8662515
1024,1681190666.86725
2048,1681190666.8712397
1024,1681190666.8712397
2048,1681190666.8732343
1024,1681190666.8732343
2048,1681190666.8752277
1024,1681190666.8762252
2048,1681190666.8782198
1024,1681190666.8782198
2048,1681190666.8822103
1024,1681190666.8822103
2048,1681190666.885205
1024,1681190666.8862028
2048,1681190666.8921866
1024,1681190666.8921866
2048,1681190666.8971803
1024,1681190666.8971803
2048,1681190666.9010289
1024,1681190666.9010289
2048,1681190666.9040558
1024,1681190666.9040558
2048,1681190666.9230046
1024,1681190666.9239702
2048,1681190666.9279604
1024,1681190666.9289577
2048,1681190666.9329486
1024,1681190666.9339452
2048,1681190666.9369695
1024,1681190666.937933
2048,1681190666.9399745
1024,1681190666.9409268
2048,1681190666.9439197
1024,1681190666.9439197
2048,1681190666.948905
1024,1681190666.948905
2048,1681190666.9774616
1024,1681190666.979437
2048,1681190666.9864216
1024,1681190666.9884224
2048,1681190667.001428
4096,1681190667.00238
2048,1681190667.015389
4096,1681190667.0173378
2048,1681190667.0192952
1024,1681190667.0203528
2048,1681190667.0262835
1024,1681190667.0282764
2048,1681190667.0492435
1024,1681190667.0582201
2048,1681190667.0721817
1024,1681190667.0721817
2048,1681190667.0761728
1024,1681190667.0761728
2048,1681190667.080685
1024,1681190667.081687
2048,1681190667.0867145
1024,1681190667.0876732
2048,1681190667.0976818
1024,1681190667.098642
2048,1681190667.1116097
1024,1681190667.112607
2048,1681190667.112607
1024,1681190667.1136038
2048,1681190667.1262193
1024,1681190667.128211
2048,1681190667.1292088
4096,1681190667.1292088
2048,1681190667.1425796
4096,1681190667.1475658
2048,1681190667.1555462
1024,1681190667.163528
2048,1681190667.1645224
1024,1681190667.166522
2048,1681190667.171508
1024,1681190667.172501
2048,1681190667.1804788
1024,1681190667.1814764
2048,1681190667.1894584
1024,1681190667.1904519
2048,1681190667.19448
1024,1681190667.195439
2048,1681190667.1984699
1024,1681190667.1994286
2048,1681190667.2074122
1024,1681190667.2074122
2048,1681190667.2114003
1024,1681190667.2123964
2048,1681190667.2173822
1024,1681190667.2173822
2048,1681190667.2223942
1024,1681190667.2233672
2048,1681190667.2273562
1024,1681190667.2273562
2048,1681190667.230347
1024,1681190667.230347
2048,1681190667.233633
1024,1681190667.2346818
2048,1681190667.2416542
1024,1681190667.2416542
2048,1681190667.244638
1024,1681190667.244638
2048,1681190667.250619
1024,1681190667.250619
2048,1681190667.2526116
1024,1681190667.2535808
2048,1681190667.2556098
1024,1681190667.2556098
2048,1681190667.2575705
1024,1681190667.2585673
2048,1681190667.2819262
1024,1681190667.287907
2048,1681190667.289906
1024,1681190667.2958868
2048,1681190667.3128436
4096,1681190667.3148408
2048,1681190667.3198297
1024,1681190667.3297997
2048,1681190667.3607163
1024,1681190667.3627107
2048,1681190667.3637412
1024,1681190667.3647392
2048,1681190667.3657033
1024,1681190667.3657033
2048,1681190667.3686962
1024,1681190667.3686962
2048,1681190667.3707244
1024,1681190667.371686
2048,1681190667.3976178
1024,1681190667.3976178
2048,1681190667.4006104
1024,1681190667.4016082
2048,1681190667.4225533
1024,1681190667.4245477
2048,1681190667.4255457
1024,1681190667.4295363
2048,1681190667.4355195
1024,1681190667.4355195
2048,1681190667.438514
1024,1681190667.438514
2048,1681190667.4564655
1024,1681190667.4564655
2048,1681190667.4634478
1024,1681190667.4634478
2048,1681190667.4662118
1024,1681190667.4662118
2048,1681190667.471824
1024,1681190667.471824
2048,1681190667.4738567
1024,1681190667.4738567
2048,1681190667.4778137
1024,1681190667.4778137
2048,1681190667.4798355
1024,1681190667.4798355
2048,1681190667.4818277
1024,1681190667.482798
2048,1681190667.484825
1024,1681190667.4857905
2048,1681190667.4877865
1024,1681190667.4887831
2048,1681190667.491777
1024,1681190667.4927754
2048,1681190667.5293465
1024,1681190667.530365
2048,1681190667.5363235
1024,1681190667.5383205
2048,1681190667.5472968
1024,1681190667.5492914
2048,1681190667.55627
1024,1681190667.5572767
2048,1681190667.5702343
4096,1681190667.5742235
2048,1681190667.5752234
4096,1681190667.5802057
2048,1681190667.5813801
1024,1681190667.5813801
2048,1681190667.5853765
1024,1681190667.5853765
2048,1681190667.5893674
1024,1681190667.5893674
2048,1681190667.5923572
1024,1681190667.5923572
2048,1681190667.5953636
1024,1681190667.5963504
2048,1681190667.598377
1024,1681190667.5993392
2048,1681190667.6023335
1024,1681190667.6023335
2048,1681190667.6073527
1024,1681190667.6083424
2048,1681190667.6123066
1024,1681190667.6133027
2048,1681190667.633847
1024,1681190667.633847
2048,1681190667.636822
1024,1681190667.636822
2048,1681190667.6438043
1024,1681190667.6438043
2048,1681190667.6467946
1024,1681190667.6517837
2048,1681190667.6567707
1024,1681190667.6567707
2048,1681190667.6677413
1024,1681190667.6677413
2048,1681190667.6777182
1024,1681190667.6777182
2048,1681190667.6827033
1024,1681190667.683701
2048,1681190667.6866899
1024,1681190667.6866899
2048,1681190667.6906807
1024,1681190667.6906807
2048,1681190667.6946743
1024,1681190667.6956706
2048,1681190667.6986582
1024,1681190667.6986582
2048,1681190667.7357411
1024,1681190667.736694
2048,1681190667.74268
1024,1681190667.7436814
2048,1681190667.7486603
1024,1681190667.7506552
2048,1681190667.7596328
1024,1681190667.7606304
2048,1681190667.7676108
1024,1681190667.768668
2048,1681190667.783572
1024,1681190667.7846072
2048,1681190667.788599
1024,1681190667.7895536
2048,1681190667.7925487
1024,1681190667.793542
2048,1681190667.8319979
1024,1681190667.832993
2048,1681190667.8429723
1024,1681190667.844004
2048,1681190667.8489504
1024,1681190667.8489504
2048,1681190667.8649688
1024,1681190667.865928
2048,1681190667.868922
1024,1681190667.8699174
2048,1681190667.8719468
1024,1681190667.8729095
2048,1681190667.8749042
1024,1681190667.8759036
2048,1681190667.881888
1024,1681190667.881888
2048,1681190667.8847716
1024,1681190667.8857741
2048,1681190667.887802
1024,1681190667.887802
2048,1681190667.892177
1024,1681190667.8931737
2048,1681190667.9395552
4096,1681190667.9445436
8192,1681190668.451109
16384,1681190668.451109
32768,1681190668.454013
16384,1681190668.469244
8192,1681190668.470106
16384,1681190668.471819
8192,1681190668.471819
4096,1681190668.4728196
8192,1681190668.4746706
4096,1681190668.4746706
2048,1681190668.4756727
4096,1681190668.477137
2048,1681190668.477137
1024,1681190668.478535
2048,1681190668.4805725
1024,1681190668.4815304
2048,1681190668.4835255
1024,1681190668.4835255
2048,1681190668.4984863
4096,1681190668.5001798
8192,1681190668.51328
16384,1681190668.5165105
32768,1681190668.529446
16384,1681190668.5457158
8192,1681190668.5457158
16384,1681190668.5477595
8192,1681190668.5487106
16384,1681190668.5497398
32768,1681190668.550457
16384,1681190668.5531816
8192,1681190668.5531816
4096,1681190668.554181
2048,1681190668.557133
1024,1681190668.5587769
2048,1681190668.5587769
4096,1681190668.5597768
8192,1681190668.5597768
16384,1681190668.5647652
32768,1681190668.5647652
16384,1681190668.5937622
8192,1681190668.5948088
4096,1681190668.5948088
8192,1681190668.59799
4096,1681190668.59799
2048,1681190668.5987976
4096,1681190668.5996108
8192,1681190668.6010666
16384,1681190668.6010666
32768,1681190668.604053
16384,1681190668.7356288
8192,1681190668.7356288
4096,1681190668.7365825
8192,1681190668.73905
4096,1681190668.73905
8192,1681190668.74057
16384,1681190668.7416039
32768,1681190668.7426066
16384,1681190668.8472443
32768,1681190668.849834
16384,1681190668.8558595
8192,1681190668.8558595
4096,1681190668.8568213
8192,1681190668.860812
4096,1681190668.861807
2048,1681190668.8711643
1024,1681190668.8728654
2048,1681190668.875863
1024,1681190668.8768594
2048,1681190668.8778563
4096,1681190668.8791034
8192,1681190668.8791034
16384,1681190668.881766
8192,1681190668.8837645
4096,1681190668.884761
8192,1681190668.8867555
4096,1681190668.8877802
8192,1681190668.8897018
4096,1681190668.8897018
8192,1681190668.892698
4096,1681190668.892698
2048,1681190668.892698
1024,1681190668.8936963
2048,1681190668.919186
1024,1681190668.9242043
2048,1681190668.9493742
4096,1681190668.963841
8192,1681190668.9800823
16384,1681190668.98169
32768,1681190668.9827795
16384,1681190668.9859672
8192,1681190668.9859672
16384,1681190668.9889636
8192,1681190668.9889636
4096,1681190668.9905148
2048,1681190668.9905148
1024,1681190669.0109854
2048,1681190669.0119836
4096,1681190669.014969
8192,1681190669.0169597
4096,1681190669.0199971
2048,1681190669.0209508
1024,1681190669.0219467
2048,1681190669.0309238
1024,1681190669.0425613
2048,1681190669.0590172
4096,1681190669.0613222
8192,1681190669.0656173
16384,1681190669.0656173
32768,1681190669.0686183
16384,1681190669.1510937
32768,1681190669.1540835
16384,1681190669.2750924
8192,1681190669.2760897
16384,1681190669.2790453
8192,1681190669.2790453
4096,1681190669.2800455
2048,1681190669.2840362
4096,1681190669.285035
8192,1681190669.2860324
4096,1681190669.3049676
2048,1681190669.3061173
1024,1681190669.3061173
2048,1681190669.3080428
4096,1681190669.3090067
8192,1681190669.3090067
4096,1681190669.311001
2048,1681190669.311001
4096,1681190669.3141766
2048,1681190669.3141766
1024,1681190669.3359756
2048,1681190669.3369792
1024,1681190669.3399708
2048,1681190669.3409686
1024,1681190669.3462803
2048,1681190669.348279
1024,1681190669.3492756
2048,1681190669.353264
1024,1681190669.353264
2048,1681190669.3542624
4096,1681190669.3612435
8192,1681190669.3622413
16384,1681190669.3642354
32768,1681190669.3652334
16384,1681190669.4004033
8192,1681190669.401401
4096,1681190669.401401
8192,1681190669.402398
16384,1681190669.4033957
32768,1681190669.4283304
16384,1681190669.5056422
32768,1681190669.5061927
16384,1681190669.5206091
8192,1681190669.5206091
16384,1681190669.52318
8192,1681190669.523544
16384,1681190669.5259683
8192,1681190669.5259683
4096,1681190669.5275605
2048,1681190669.5275605
4096,1681190669.530026
2048,1681190669.530026
1024,1681190669.530893
2048,1681190669.5328305
1024,1681190669.5328305
2048,1681190669.5348277
1024,1681190669.5358262
2048,1681190669.5358262
4096,1681190669.5398152
8192,1681190669.540813
16384,1681190669.5437787
32768,1681190669.5437787
16384,1681190669.6305013
32768,1681190669.6305013
16384,1681190669.6314974
8192,1681190669.6453836
16384,1681190669.6513667
8192,1681190669.6543598
4096,1681190669.655357
8192,1681190669.6583457
4096,1681190669.6593423
2048,1681190669.6603394
4096,1681190669.663332
2048,1681190669.663332
4096,1681190669.665361
2048,1681190669.666323
4096,1681190669.666323
8192,1681190669.66832
16384,1681190669.6925952
32768,1681190669.701568
16384,1681190669.7105448
32768,1681190669.713653
16384,1681190669.713653
8192,1681190669.7156847
4096,1681190669.7166495
2048,1681190669.7168996
4096,1681190669.7176073
8192,1681190669.7183976
16384,1681190669.7194252
32768,1681190669.7213926
16384,1681190669.7565515
32768,1681190669.7585478
16384,1681190669.7645319
8192,1681190669.7655306
4096,1681190669.7655306
8192,1681190669.7695193
4096,1681190669.7695193
8192,1681190669.7725105
4096,1681190669.7725105
2048,1681190669.7735167
1024,1681190669.7735167
2048,1681190669.7745168
4096,1681190669.7765396
8192,1681190669.7765396
16384,1681190669.7805023
32768,1681190669.781509
16384,1681190669.8245153
8192,1681190669.8254697
16384,1681190669.8274653
8192,1681190669.8284621
4096,1681190669.82926
2048,1681190669.82926
4096,1681190669.8313017
2048,1681190669.8313017
1024,1681190669.848214
2048,1681190669.8492107
4096,1681190669.852832
8192,1681190669.8538308
16384,1681190669.8558588
32768,1681190669.8568227
16384,1681190669.8613532
8192,1681190669.861767
16384,1681190669.8637645
8192,1681190669.8637645
4096,1681190669.8647964
8192,1681190669.866738
4096,1681190669.8674593
8192,1681190669.867829
16384,1681190669.8685517
